RANKED_SOLO_5x5,
5.23.0.239,
NA1,
PRESEASON2016,
NA,
2026610907,
11,
1449100045384,
False,1,21,3,16,5,24,True,0,False,False,False,0,False,100,True,0,1,5,0,0,True,2,36,4,102,6,122,False,1,True,True,True,1,True,200,False,0,1,8,0,3,
3100,0,0,0,0,162303,34449,2,5,0,13072,0,345,0,True,6,3,16739,3158,3135,3089,False,3363,12,3285,2139,179,0,16,145564,11,1,False,1961,False,False,9,8,6,0,1,1685,14875,0,0,0,True,False,2769,14794,0,36135,1,0,0,24402,3,9368,4,2,5289,9,5315,9,5357,3,5402,9,PLATINUM,6114,5,6122,1,6134,5,6142,1,6311,5,6322,1,6331,5,6343,1,6352,5,6362,1,6,100,MIDDLE,2.0,-1.7,0.6,-0.5,360.2,490.4,294.1,425.6,-281.8,42.4,10.1,178.8,6.8,2.8,6.7,4.5,400.8,410.0,410.0,530.0,SOLO,235.8,-355.0,-76.9,-62.6,952.4,890.6,201.9,559.2,4,
3742,0,0,0,626,138805,18586,1,0,0,18089,1,804,6,False,53,3,32259,1321,3078,1401,False,3363,16,1033,1028,63,0,15,96851,4,0,False,1603,False,False,12,6,59,0,1,4651,11950,9696,1640,0,True,False,15027,12105,0,24878,1,0,0,42218,0,22525,79,3,5273,9,5297,9,5316,9,5357,3,UNRANKED,6114,5,6121,1,6134,5,6142,1,6312,5,6322,1,6331,5,6343,1,6351,5,6362,1,4,100,JUNGLE,5.0,1.4,-1.4,0.9,268.0,398.1,237.7,350.9,-460.4,-10.7,-74.9,-24.8,6.0,1.8,0.2,1.1,303.0,499.6,278.9,395.5,NONE,-1571.6,-638.4,-9.5,-392.3,1800.0,1398.9,657.3,923.4,11,
3068,0,0,0,0,117960,11212,1,0,0,9731,0,913,1,False,7,2,35895,3742,1318,1054,False,3340,6,3001,1031,163,0,15,82065,4,0,False,4726,False,False,12,7,8,0,0,3903,11400,0,0,0,True,False,1404,11828,0,15115,1,0,0,26708,0,12251,54,4,5245,9,5290,9,5317,9,5335,3,DIAMOND,6212,5,6223,1,6232,5,6241,1,6252,5,6261,1,6312,5,6322,1,6332,5,6343,1,4,100,TOP,-4.6,-2.3,-1.3,-1.9,199.0,370.8,261.5,366.5,-501.2,-13.7,-21.7,-90.7,1.0,3.5,6.7,5.3,140.6,444.4,484.0,391.2,SOLO,7.6,-385.4,-246.4,110.8,955.6,837.9,98.3,903.5,12,
3092,0,0,0,0,34855,13907,1,2,0,10577,1,969,0,False,0,19,5529,2049,3110,3111,False,3364,39,3190,3010,39,0,13,29046,4,0,False,1659,False,False,17,9,0,0,2,1847,11300,280,280,0,True,False,2063,12107,0,16035,1,0,0,22921,1,10684,43,5,5273,9,5297,9,5317,9,5345,3,DIAMOND,6211,5,6221,1,6231,5,6241,1,6311,5,6322,1,6332,5,6342,1,6352,5,6363,1,3,100,BOTTOM,1.1,-0.45,-0.15,0.6,283.2,462.4,224.7,294.4,-276.6,85.55,-39.4,-117.3,1.6,0.8,1.2,0.9,235.6,474.7,234.0,241.4,DUO_SUPPORT,291.7,-111.3,34.2,63.9,845.8,574.1,493.0,533.3,4,
3074,0,0,0,1165,283917,7895,1,2,0,15971,1,922,3,False,0,3,253527,1038,3158,3078,True,3363,21,3102,3031,260,0,18,18710,5,0,False,288,False,False,20,6,3,0,2,15369,16775,11679,4870,0,False,False,8260,17477,0,28135,1,0,0,28622,1,12363,41,6,5245,9,5295,9,5315,6,5331,2,5332,1,5355,3,DIAMOND,6211,5,6223,1,6232,5,6241,1,6311,5,6322,1,6332,5,6343,1,6351,5,6362,1,4,200,TOP,4.6,2.3,1.3,1.9,611.2,401.0,316.5,568.9,501.2,13.7,21.7,90.7,5.6,5.8,8.0,7.2,641.8,458.1,505.7,481.9,SOLO,-7.6,385.4,246.4,-110.8,948.0,1223.3,344.7,792.7,12,
1028,0,0,0,0,183869,18327,1,5,0,27843,0,866,8,False,83,1,33268,3143,1306,3065,True,3340,13,1401,3742,29,0,17,135021,10,0,False,1184,False,False,5,5,91,0,1,2796,13660,15580,2488,0,False,False,28344,14342,0,23611,1,0,0,67498,3,38471,223,7,5245,9,5290,3,5296,6,5316,9,5337,3,DIAMOND,6212,5,6223,1,6231,5,6241,1,6251,5,6262,1,6312,5,6321,1,6331,5,6343,1,4,200,JUNGLE,-5.0,-1.4,1.4,-0.9,498.2,428.1,235.6,391.1,460.4,10.7,74.9,24.8,1.0,0.4,1.6,0.2,763.4,510.3,353.8,420.3,NONE,1571.6,638.4,9.5,392.3,3371.6,2037.3,666.8,1315.7,11,
