RANKED_SOLO_5x5,
5.23.0.239,
NA1,
PRESEASON2016,
NA,
2026610909,
11,
1449100045391,
True,1,157,3,23,5,31,True,0,False,True,False,0,True,100,True,0,2,10,0,3,False,2,86,4,24,6,223,False,0,False,False,False,0,False,200,False,0,0,0,0,0,
3046,0,0,0,368,92491,756,1,4,0,6637,2,328,0,False,11,0,77897,3006,3094,3153,True,3340,10,3035,1036,99,0,14,2713,11,0,True,512,False,False,6,6,11,0,0,13164,11850,11879,2954,0,False,False,3452,11857,0,16875,3,1,0,17921,3,10771,67,2,5245,9,5289,9,5317,9,5335,3,SILVER,6111,5,6121,1,6131,5,6142,1,6151,5,6162,1,6311,5,6321,1,6331,5,6343,1,4,100,BOTTOM,251.2,368.9,3.2,2.7,325.4,353.5,SOLO,300.5,552.9,7,
3089,0,0,0,0,82554,13434,2,2,0,7702,0,55,0,False,0,0,16988,3027,3113,1056,True,3340,3,3020,0,130,0,14,65323,5,1,False,192,False,False,9,5,0,0,0,648,9300,242,242,0,True,False,559,10379,0,14325,1,0,0,13530,2,5636,1,3,5257,9,5289,9,5317,9,5357,3,SILVER,6114,5,6122,1,6131,5,6142,1,6154,5,6164,1,6212,5,6221,1,6312,5,6322,1,4,100,MIDDLE,2.5,1.11022302463e-16,256.8,384.0,68.1,33.3,7.3,3.2,477.1,398.4,SOLO,45.7,97.2,162.7,521.2,14,
3931,0,0,0,0,160620,14717,2,6,0,4792,0,461,30,False,39,0,49322,3020,3151,1056,True,3340,8,3115,0,46,0,15,99244,8,1,False,240,False,True,8,2,69,0,0,2446,10350,12054,148,0,False,False,6214,12041,0,17312,1,0,0,16837,2,11804,17,4,5273,9,5290,9,5317,6,5318,3,5357,3,SILVER,6114,5,6122,1,6134,5,6142,1,6154,5,6164,1,6312,5,6322,1,6332,5,6343,1,11,100,JUNGLE,232.1,482.9,0.0,3.0,259.8,644.1,NONE,302.6,653.3,4,
2031,0,0,0,0,84650,2535,2,4,0,8607,4,640,7,False,30,3,62341,3124,3742,1401,True,3340,9,3211,3801,25,0,12,12126,7,1,False,1065,False,False,11,4,37,0,0,9384,10125,10181,994,0,True,True,9875,10713,0,12914,1,0,0,28013,2,18339,48,5,5247,9,5287,2,5290,7,5317,9,5412,3,BRONZE,6111,5,6122,1,6131,5,6142,1,6151,5,6162,1,6312,5,6321,1,6331,5,6343,1,6,100,JUNGLE,226.8,446.1,0.7,1.1,290.4,373.6,NONE,578.9,989.8,11,
3044,0,0,0,0,63818,2848,1,4,0,9017,0,287,1,False,30,2,41501,3111,3155,1400,False,3364,10,3133,0,42,0,13,16301,8,0,False,700,False,False,3,7,31,0,2,7880,7875,6016,876,0,False,False,4608,9493,0,11605,1,0,0,22677,2,12958,64,6,5245,5,5253,4,5289,5,5295,4,5317,6,5325,3,5335,3,SILVER,6111,5,6122,1,6131,5,6142,1,6311,5,6321,1,6331,5,6343,1,6351,5,6362,1,11,200,JUNGLE,171.2,271.6,0.6,1.1,218.6,324.4,NONE,411.6,787.1,4,
3071,0,0,0,0,55983,0,0,0,0,11256,0,109,0,False,5,1,54889,3111,2010,1055,False,3340,9,1031,0,75,0,11,0,0,0,False,806,False,False,1,10,5,0,2,7763,6350,1093,1013,0,False,False,1645,6907,0,8777,1,0,0,23398,0,11336,122,7,5245,9,5289,9,5317,9,5337,3,SILVER,6111,5,6121,1,6134,5,6142,1,6151,5,6162,1,6311,5,6322,1,6331,5,6343,1,14,200,TOP,4.4408920985e-16,-3.6,199.6,198.0,16.8,-355.7,4.8,2.0,437.5,203.6,SOLO,139.7,17.5,554.6,855.9,12,
3020,0,0,0,0,95027,21921,2,4,0,6705,0,471,0,False,1,0,14486,3165,3285,1056,False,3341,5,1026,1052,120,0,15,80201,6,1,False,342,False,False,7,5,1,0,0,1249,8735,340,236,0,False,False,573,9693,0,23407,1,0,0,10827,2,3779,99,8,5273,1,5298,7,5303,2,5331,2,5332,7,5357,3,5402,8,SILVER,6114,5,6122,1,6134,5,6142,1,6154,5,6164,1,6211,1,6311,2,6312,3,6322,1,6332,5,14,200,MIDDLE,-2.5,-1.11022302463e-16,201.0,286.0,-68.1,-33.3,4.8,3.2,409.0,365.1,SOLO,-45.7,-97.2,117.0,424.0,4,
3117,0,0,0,0,25519,5256,1,0,0,10362,0,362,0,False,0,0,6622,3110,3024,3401,False,3340,4,1027,0,29,0,12,15918,2,0,False,1530,False,False,7,10,0,0,0,3329,7400,2978,0,0,False,False,1262,7853,0,8586,4,0,0,22643,0,10750,53,9,5267,9,5289,9,5317,9,5357,3,BRONZE,6211,5,6221,1,6231,5,6241,1,6311,5,6322,1,6332,5,6342,1,6352,5,6363,1,4,200,BOTTOM,155.5,238.5,0.6,1.1,204.5,250.5,DUO_SUPPORT,325.2,826.4,3,
