RANKED_SOLO_5x5,
5.23.0.239,
NA1,
PRESEASON2016,
NA,
2026610843,
11,
1449100015022,
True,1,36,3,114,5,16,True,1,False,True,True,0,False,100,False,0,2,9,0,2,False,2,223,4,203,6,11,False,0,False,False,False,0,True,200,True,0,0,1,0,1,
3047,0,0,0,0,143648,825,2,12,0,4921,2,553,12,False,60,3,120616,3143,1413,3077,True,3340,8,3742,3052,34,0,16,14687,18,2,False,416,False,False,7,1,72,0,0,16569,12125,8345,1052,0,True,False,3733,14372,0,18446,1,0,0,17682,2,12344,254,2,5245,9,5289,9,5318,9,5335,3,DIAMOND,6111,5,6121,1,6131,5,6142,1,6151,5,6162,1,6212,5,6223,1,6232,5,6242,1,4,100,JUNGLE,314.5,580.0,0.1,1.2,384.8,608.4,NONE,320.1,795.6,11,
3110,0,0,0,0,130843,19948,1,5,0,7873,2,1900,0,False,0,1,30591,3047,3068,2033,True,3340,11,3075,3105,189,0,16,100252,8,0,False,592,False,False,11,4,0,0,1,4780,11025,0,0,0,True,False,1097,12544,0,24728,1,0,0,19027,1,10562,54,3,5273,9,5289,9,5316,9,5357,3,UNRANKED,6114,5,6122,1,6134,5,6142,1,6312,5,6322,1,6332,5,6343,1,6352,5,6362,1,4,100,TOP,0.8,0.9,297.1,483.9,99.5,53.7,6.5,7.6,452.5,532.5,SOLO,-77.8,-157.2,464.6,736.6,12,
1055,0,0,0,530,123435,507,2,2,0,2515,3,129,4,False,13,1,102490,3006,3087,3153,True,3340,10,2015,1042,162,0,14,4830,4,1,True,242,False,False,5,4,17,0,0,5260,8550,16114,907,0,False,False,2888,11370,0,6675,3,2,0,13890,1,11132,67,4,5245,9,5277,4,5289,5,5317,9,5337,3,PLATINUM,6111,5,6122,1,6134,5,6141,1,6151,5,6161,1,6311,5,6322,1,6331,5,6343,1,4,100,BOTTOM,236.7,400.3,5.2,6.1,303.7,419.4,SOLO,345.4,540.4,7,
3742,0,0,0,0,43546,9827,1,3,0,9435,0,77,0,False,0,0,17164,3143,3047,3401,True,3340,8,1028,0,56,0,15,19915,6,0,False,720,False,False,25,6,0,0,0,4589,9650,6467,546,0,True,False,5979,11445,0,14963,5,0,0,27868,1,17712,98,5,5247,9,5290,9,5317,9,5406,3,DIAMOND,6111,5,6121,1,6131,5,6142,1,6211,5,6223,1,6231,5,6242,1,6251,5,6261,1,14,100,JUNGLE,232.4,440.4,1.4,1.7,303.9,537.3,NONE,499.4,1136.9,4,
2031,0,0,0,0,89935,1400,1,0,0,7304,0,658,2,False,55,5,65737,3111,3111,3111,False,3340,12,3111,3111,27,0,13,14230,1,0,False,862,False,False,7,9,57,0,4,6461,16152,9967,1011,0,False,False,4234,8410,0,8874,1,0,0,24037,0,15870,64,6,5245,9,5289,9,5317,9,5335,1,5337,2,DIAMOND,6114,5,6121,1,6131,5,6142,1,6151,5,6164,1,6211,5,6223,1,6231,5,6241,1,4,200,JUNGLE,229.8,305.7,0.5,1.3,297.3,405.9,NONE,647.4,843.5,11,
3508,0,0,0,526,114203,1442,1,0,0,5761,1,181,0,False,7,0,101675,3087,1038,1018,False,3340,10,1037,1001,183,0,14,12144,3,0,False,1029,False,False,8,9,7,0,0,13129,10025,384,384,0,False,True,934,10402,0,14956,2,0,0,16300,0,9508,21,7,5245,9,5289,9,5317,9,5337,3,UNRANKED,6111,5,6121,1,6131,5,6141,1,6151,5,6162,1,6212,5,6221,1,6231,5,6241,1,7,200,BOTTOM,294.8,410.9,7.1,6.5,329.9,451.6,DUO_CARRY,240.6,758.9,4,
2049,0,0,0,0,32830,16810,1,5,0,9415,0,277,1,False,2,0,2651,3020,3116,3092,False,3364,11,2010,0,9,0,11,29817,8,0,False,488,False,True,4,8,3,0,0,1055,7700,362,362,0,False,False,1368,8827,0,18228,1,0,0,16037,2,6134,63,8,5273,9,5289,9,5317,9,5357,3,PLATINUM,6114,5,6122,1,6131,5,6142,1,6311,5,6322,1,6331,5,6343,1,6352,5,6362,1,4,200,BOTTOM,282.4,306.3,0.7,0.2,338.7,251.8,DUO_SUPPORT,170.3,618.0,14,
3146,0,0,0,0,109944,6816,1,0,0,12516,0,90,0,False,5,0,69680,1036,3111,2033,False,3340,9,3124,1042,156,0,13,40263,3,0,False,318,False,False,1,13,5,0,0,7223,8450,0,0,0,False,False,3144,8686,0,14039,1,0,0,26124,0,13290,24,9,5245,9,5289,9,5317,9,5337,3,DIAMOND,6111,5,6122,1,6131,5,6141,1,6151,5,6162,1,6312,5,6322,1,6331,5,6343,1,12,200,TOP,-0.8,-0.9,246.0,323.7,-99.5,-53.7,5.7,6.7,353.0,478.8,SOLO,77.8,157.2,542.4,893.8,4,
