RANKED_SOLO_5x5,
5.23.0.239,
NA1,
PRESEASON2016,
NA,
2026610844,
11,
1449100015035,
True,1,23,3,420,5,157,True,1,False,False,True,0,False,100,False,0,1,6,0,2,False,2,16,4,24,6,11,False,1,True,True,False,1,True,200,True,0,3,11,0,2,
3211,0,0,0,0,61185,12819,1,0,0,16762,2,191,0,False,1,1,19958,3111,3083,3401,False,3340,11,3742,3067,48,0,16,35367,3,0,False,1228,False,False,19,7,1,0,0,6433,11000,5859,1087,0,False,False,8737,11261,0,20340,5,0,0,48348,0,30357,36,2,5273,9,5297,9,5319,9,5357,3,UNRANKED,6111,5,6122,1,6212,5,6223,1,6232,5,6241,1,6252,5,6262,1,6312,5,6321,1,4,100,BOTTOM,-0.2,-3.3,-1.1,-0.5,291.6,438.3,142.6,257.0,-321.6,20.45,-5.95,-35.25,1.2,0.6,1.3,1.2,320.4,633.0,257.9,345.9,DUO_SUPPORT,527.6,216.7,-62.4,42.35,2273.8,1911.8,236.0,704.4,14,
3165,0,0,0,0,209785,49737,2,15,0,8706,1,331,2,False,6,1,18655,3041,3020,3157,False,3340,6,3285,3089,208,0,18,190068,19,4,False,226,False,False,14,4,8,0,0,1367,16150,1061,221,0,True,False,1712,17918,0,51326,1,0,0,15337,2,6404,99,3,5273,9,5296,9,5315,9,5357,3,PLATINUM,6114,5,6121,1,6134,5,6142,1,6311,5,6322,1,6331,5,6343,1,6352,5,6362,1,21,100,MIDDLE,277.2,803.3,243.2,366.5,3.2,5.2,4.7,6.2,299.0,742.7,431.2,420.0,SOLO,519.8,336.2,376.7,314.3,4,
3742,0,0,0,0,173588,3954,2,5,0,12551,0,358,1,False,6,4,160996,3065,1306,3071,False,3340,13,1011,3143,214,0,18,3954,12,2,False,1836,False,False,9,7,7,0,0,22242,14600,8637,8349,0,False,False,2784,15930,0,34546,1,0,0,50688,3,36300,86,4,5245,2,5247,7,5289,3,5295,6,5317,9,5365,3,PLATINUM,6114,5,6121,1,6134,5,6142,1,6151,5,6164,1,6211,5,6223,1,6231,5,6242,1,4,100,TOP,3.0,1.6,-0.4,-3.0,533.0,531.5,255.4,375.3,-158.4,284.6,-92.4,-83.5,5.4,6.7,6.2,4.2,444.6,680.5,389.7,436.5,SOLO,-210.0,-59.0,50.5,-275.2,2521.4,1689.2,485.9,720.1,14,
3508,0,0,0,481,163550,1904,1,0,0,5413,1,63,5,False,15,2,143230,3006,3087,1055,False,3340,9,3094,1038,181,0,16,18523,2,0,True,464,False,False,9,7,20,0,0,11006,11500,1796,472,0,False,False,2861,12578,0,13383,4,1,0,22517,0,16640,236,5,5245,9,5289,9,5317,9,5335,3,PLATINUM,6111,5,6121,1,6131,5,6141,1,6151,5,6162,1,6212,5,6223,1,6231,5,6241,1,7,100,BOTTOM,-0.2,-3.3,-1.1,-0.5,356.6,415.2,205.4,323.0,-321.6,20.45,-5.95,-35.25,5.8,2.7,5.4,6.5,408.2,573.6,324.6,391.1,DUO_CARRY,527.6,216.7,-62.4,42.35,729.4,934.8,166.7,568.9,4,
3158,0,0,0,603,153441,0,1,4,0,10216,0,344,6,False,59,1,137299,3072,3812,1400,True,3340,11,3026,0,51,0,16,2002,7,0,False,1714,False,False,11,10,65,0,0,15874,13725,14139,1750,0,False,False,5747,14228,0,17624,1,0,0,31113,1,19182,92,6,5245,8,5251,1,5289,9,5317,9,5335,1,5412,2,GOLD,6111,5,6122,1,6131,5,6141,1,6151,5,6162,1,6211,5,6221,1,6231,5,6241,1,4,200,MIDDLE,435.8,316.5,238.7,430.3,3.6,1.4,0.5,0.1,571.0,323.1,327.1,432.8,DUO_SUPPORT,822.2,1164.0,522.1,734.9,11,
3401,0,0,0,0,37741,8781,1,2,0,19434,1,201,1,True,0,2,9911,2049,3050,3742,True,3341,23,3117,1033,37,0,16,27829,3,0,False,548,False,False,19,8,1,0,1,1670,10025,0,0,0,False,False,4456,12047,0,10452,4,0,0,32609,1,12626,412,7,5245,9,5290,9,5316,9,5347,3,GOLD,6212,5,6223,1,6232,5,6242,1,6251,5,6263,1,6311,5,6322,1,6332,5,6343,1,4,200,BOTTOM,0.2,3.3,1.1,0.5,389.4,323.7,159.0,350.4,321.6,-20.45,5.95,35.25,1.6,0.4,1.0,1.0,593.8,480.7,287.7,372.9,DUO_SUPPORT,-527.6,-216.7,62.4,-42.35,671.6,1581.3,266.5,606.4,3,
