RANKED_SOLO_5x5,
5.23.0.239,
NA1,
PRESEASON2016,
NA,
2026610917,
11,
1449100045478,
False,1,16,3,39,5,63,False,1,False,False,True,0,False,100,True,0,0,2,0,0,True,2,24,4,223,6,203,True,0,True,True,False,1,True,200,False,0,2,10,0,2,
2032,0,0,0,0,108205,10729,1,4,0,4792,0,369,0,False,66,3,18406,3110,3111,1401,False,3340,8,3001,0,27,0,14,81812,5,0,False,1454,False,False,10,4,66,0,1,909,9350,7986,1004,0,False,False,4238,9794,0,12643,1,0,0,22626,1,16379,32,2,5273,9,5297,9,5317,9,5357,3,DIAMOND,6212,5,6223,1,6232,5,6242,1,6252,5,6263,1,6312,5,6321,1,6331,5,6343,1,11,100,JUNGLE,-0.7,-1.3,270.0,388.2,61.0,-166.5,0.3,1.9,346.8,495.9,NONE,-5.6,10.4,592.4,722.2,4,
3092,0,0,0,0,16974,6750,1,2,0,5963,0,229,0,False,0,2,5226,2049,3504,3117,False,3363,16,3024,1052,7,0,12,11459,3,0,False,799,False,False,10,5,0,0,1,1811,7810,288,96,0,False,False,7642,8514,0,8658,5,0,0,14431,1,7668,267,3,5273,9,5296,9,5316,9,5357,3,DIAMOND,6211,5,6221,1,6231,5,6241,1,6311,5,6322,1,6332,5,6342,1,6352,5,6363,1,4,100,BOTTOM,0.55,0.6,144.7,386.8,25.45,24.05,0.1,0.3,273.8,375.6,DUO_SUPPORT,45.35,-7.15,326.2,631.6,3,
3508,0,0,0,611,142519,1008,2,3,0,2810,1,13,0,False,0,6,138489,3006,3031,1055,False,3363,12,3094,0,238,0,14,4029,5,1,False,1482,False,False,3,3,0,0,0,14969,11350,0,0,0,False,False,2427,11513,0,15978,2,0,0,13107,2,8814,236,4,5245,9,5289,9,5317,9,5337,3,DIAMOND,6111,5,6122,1,6131,5,6141,1,6151,5,6162,1,6312,5,6322,1,6331,5,6343,1,4,100,BOTTOM,0.55,0.6,253.4,518.9,25.45,24.05,7.7,9.1,312.1,467.5,DUO_CARRY,45.35,-7.15,251.7,488.2,7,
3157,0,0,0,0,54813,8431,1,4,0,4758,0,204,0,False,0,2,15213,3165,1056,2033,False,3340,10,1026,1052,107,0,13,39600,6,0,False,851,False,False,4,7,0,0,0,2775,8235,0,0,0,False,False,880,8877,0,11207,1,0,0,18594,1,12984,105,5,5273,9,5289,9,5317,9,5357,3,DIAMOND,6114,5,6122,1,6131,5,6142,1,6312,5,6322,1,6331,5,6343,1,6351,5,6362,1,3,100,MIDDLE,-0.6,-0.7,283.0,300.8,104.6,-75.4,4.3,3.6,433.1,311.4,SOLO,123.8,-52.9,568.8,627.9,4,
3190,0,0,0,0,24688,4008,1,0,0,6037,1,138,0,False,0,3,9496,2049,2043,3401,True,3363,16,3117,0,31,0,12,12980,2,0,False,148,False,False,11,3,0,0,4,1424,7250,2211,710,0,True,False,1649,8527,0,6143,4,0,0,15174,0,8988,412,6,5245,9,5289,9,5315,9,5347,3,DIAMOND,6211,5,6223,1,6232,5,6241,1,6252,5,6263,1,6311,5,6322,1,6332,5,6342,1,14,200,BOTTOM,-0.55,-0.6,142.5,309.8,-25.45,-24.05,1.0,0.9,266.0,367.5,DUO_SUPPORT,-45.35,7.15,241.4,622.4,4,
3142,0,0,0,0,95312,1222,1,0,0,8228,0,51,3,False,0,3,88869,3155,3044,3133,True,3364,7,1055,3111,135,0,13,4585,3,0,True,296,False,True,10,7,3,0,1,12802,8725,1857,620,0,False,False,1023,10234,0,14645,1,2,0,15602,0,7077,238,7,5253,9,5289,3,5296,6,5316,9,5335,3,DIAMOND,6114,5,6121,1,6131,5,6142,1,6311,5,6321,1,6331,5,6343,1,6351,5,6362,1,4,200,MIDDLE,0.6,0.7,237.8,372.9,-104.6,75.4,4.9,4.3,328.5,386.8,SOLO,-123.8,52.9,445.0,680.8,14,
3508,0,0,0,563,122161,1944,0,0,0,4520,3,57,0,False,6,2,114914,3094,1001,1055,True,3363,11,1037,1038,193,0,14,7247,0,0,False,488,False,False,10,3,6,0,1,8592,9350,0,0,0,True,False,2002,10705,0,10537,3,0,0,10300,0,5292,21,8,5245,9,5289,9,5317,9,5337,3,DIAMOND,6111,5,6122,1,6131,5,6142,1,6311,5,6322,1,6331,5,6343,1,6351,5,6362,1,7,200,BOTTOM,-0.55,-0.6,213.1,372.7,-25.45,-24.05,5.7,7.3,269.0,427.5,DUO_CARRY,-45.35,7.15,245.8,511.7,4,
