RANKED_SOLO_5x5,
5.23.0.239,
NA1,
PRESEASON2016,
NA,
2026610858,
11,
1449100015137,
False,1,420,3,86,5,45,True,2,True,True,True,1,False,100,False,0,2,8,0,2,True,2,24,4,223,6,16,False,0,False,False,False,0,True,200,True,0,0,4,0,4,
3006,0,0,0,935,256697,1857,3,4,0,8756,3,266,3,False,19,5,251805,3046,3812,3140,True,3340,10,3036,3031,254,1,18,2927,12,1,False,1981,False,False,6,6,22,0,1,32713,15475,1964,480,0,False,False,9464,18314,0,35050,5,0,0,23940,4,13202,222,2,5245,9,5290,9,5317,9,5335,3,GOLD,6111,5,6122,1,6131,5,6141,1,6151,5,6162,1,6312,5,6322,1,6331,5,6343,1,7,100,BOTTOM,-1.55,0.3,-0.35,2.22044604925e-16,556.6,432.3,288.3,344.6,12.45,53.15,8.0,-100.85,5.7,7.8,6.0,5.8,624.3,546.8,288.8,294.9,DUO_CARRY,-146.5,-128.95,-3.45,-123.05,818.5,490.1,208.6,526.9,4,
2049,0,0,0,0,53569,10218,0,0,0,22091,0,182,1,False,0,6,14165,3800,3117,3401,True,3364,33,3742,3105,50,0,16,33498,0,0,False,284,False,False,22,7,1,0,3,2827,11125,5905,0,0,False,False,3828,12350,0,13046,5,0,0,42537,0,20162,113,3,5273,9,5290,9,5317,9,5347,3,GOLD,6114,5,6122,1,6134,5,6142,1,6212,5,6223,1,6232,5,6242,1,6251,2,6252,3,6263,1,3,100,BOTTOM,-1.55,0.3,-0.35,2.22044604925e-16,361.6,277.7,149.9,293.9,12.45,53.15,8.0,-100.85,1.5,1.1,0.9,1.3,478.1,323.1,294.8,294.5,DUO_SUPPORT,-146.5,-128.95,-3.45,-123.05,1485.0,688.4,299.0,929.0,4,
1413,0,0,0,0,239790,24154,2,4,0,33101,0,1172,8,False,87,4,88727,3111,3083,3143,True,3340,12,3075,3065,79,0,18,134161,7,1,False,2956,False,False,17,10,95,0,1,11593,15150,16903,1778,0,False,False,22451,16601,0,37525,1,0,0,76200,2,40142,36,4,5245,9,5290,9,5317,9,5335,1,5337,1,5365,1,GOLD,6111,5,6121,1,6131,5,6142,1,6211,5,6223,1,6232,5,6242,1,6251,5,6261,1,11,100,JUNGLE,-4.4,1.9,-0.1,0.5,388.6,417.6,225.9,470.1,-75.1,70.2,70.5,72.1,1.9,2.9,0.0,2.3,488.4,468.9,323.8,565.4,NONE,1699.7,1164.5,190.9,-13.4,2977.7,1815.6,546.3,808.8,4,
3742,0,0,0,656,167001,16150,1,3,0,24277,1,102,9,False,2,2,63740,3065,3047,3078,True,3364,18,3075,3068,177,0,18,103260,8,0,False,1049,False,False,24,8,11,0,4,6378,17000,0,0,0,False,False,4915,17287,0,22529,1,1,0,44358,3,19031,98,5,5247,8,5251,1,5295,9,5317,9,5347,3,SILVER,6111,5,6121,1,6131,5,6142,1,6212,5,6223,1,6232,5,6242,1,6252,5,6263,1,4,100,TOP,3.33066907388e-16,-0.1,-0.6,-3.0,458.0,364.2,259.2,471.7,101.9,85.4,6.8,62.0,3.4,5.2,4.9,3.6,632.3,469.7,430.9,474.2,SOLO,-700.2,-233.6,-32.7,79.1,1305.0,987.6,446.3,882.1,12,
3401,0,0,0,0,34323,10763,1,0,0,22422,0,1241,0,False,0,3,11706,2045,3117,3190,False,3340,24,3102,1029,41,0,16,14792,2,0,False,714,False,False,22,7,0,0,0,2891,10750,7824,129,0,False,False,6441,12249,0,13783,4,0,0,44445,0,21308,201,6,5256,9,5287,9,5317,9,5348,3,UNRANKED,6212,5,6223,1,6232,5,6241,1,6252,5,6263,1,6312,5,6322,1,6331,5,6342,1,3,200,BOTTOM,1.55,-0.3,0.35,-2.22044604925e-16,338.4,259.6,167.9,284.7,-12.45,-53.15,-8.0,100.85,1.3,0.9,0.7,0.8,469.5,242.9,261.4,374.7,DUO_SUPPORT,146.5,128.95,3.45,123.05,1725.3,913.6,242.0,959.0,4,
1400,0,0,0,1103,188853,10132,1,2,0,14417,0,1191,13,False,49,3,140211,3094,3117,3074,False,3363,17,3123,3031,101,0,18,34295,9,0,False,96,False,True,14,11,62,0,3,9022,14400,14346,3218,0,False,False,5464,15436,0,22373,1,0,0,33834,2,19321,35,7,5247,9,5290,9,5307,1,5317,8,5345,3,UNRANKED,6111,5,6122,1,6134,5,6142,1,6151,5,6161,1,6212,5,6223,1,6312,5,6321,1,11,200,JUNGLE,4.4,-1.9,0.1,-0.5,431.5,342.6,284.0,342.9,75.1,-70.2,-70.5,-72.1,6.3,1.0,0.1,1.8,563.5,398.7,253.3,493.3,NONE,-1699.7,-1164.5,-190.9,13.4,1278.0,651.1,355.4,822.2,14,
